284,180
289,179
294,180
299,181
303,181
311,181
307,181
288,175
292,175
295,176
300,176
305,176
309,176
311,172
304,172
299,172
294,172
289,171
292,168
297,168
302,168
306,168
310,167
479,180
484,180
489,180
494,180
499,181
503,178
497,177
493,177
488,177
483,176
477,177
474,172
478,172
484,172
488,172
493,172
498,173
498,169
492,168
487,167
484,168
478,168
473,168
330,191
334,191
340,191
346,191
351,191
358,190
364,191
371,191
377,191
381,191
387,190
400,190
404,191
411,191
417,191
421,192
429,192
433,193
438,193
442,193
449,191
455,193
332,187
334,183
334,179
336,174
338,171
338,185
340,181
341,177
342,174
343,185
345,181
345,176
347,172
352,172
350,175
348,179
348,183
351,185
353,180
355,174
360,172
358,176
356,181
356,185
361,184
345,187
366,184
364,178
365,175
365,171
368,178
370,174
371,172
370,185
366,186
368,180
376,185
382,185
386,184
386,182
381,182
378,180
373,180
375,175
380,176
380,171
384,177
387,176
386,172
376,171
404,184
399,173
403,172
404,176
404,179
408,187
410,182
407,176
409,173
411,177
413,181
414,185
414,188
419,188
424,187
430,187
435,187
440,188
447,186
451,186
434,188
426,188
425,184
417,183
419,179
416,174
416,177
421,175
424,179
432,181
427,177
427,173
433,175
435,180
437,178
438,174
455,183
450,182
443,181
439,182
443,177
448,177
454,177
451,173
447,173
443,173
451,180
445,188
442,183
