162,222
169,222
178,223
186,223
195,222
204,223
241,224
247,224
253,224
261,226
267,226
274,226
281,227
290,227
297,227
323,228
331,228
339,228
363,229
376,229
383,228
389,228
397,228
407,228
415,228
424,227
369,228
444,227
451,227
459,226
485,225
494,225
502,225
509,225
517,226
530,225
540,224
570,223
577,223
584,222
592,222
603,221
612,219
620,220
629,218
